# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI);
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.;
# ;
# ;
# STN      LON(east)   LAT(north)     ALT(m)  NAME;
# 260:         5.180       52.100       1.90  DE BILT;
# ;
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag);
# TN       = Minimum temperatuur (in 0.1 graden Celsius);
# ;
# STN,YYYYMMDD,   TN;
# ;
  260,20130106,   69;
  260,20130107,   61;
  260,20130108,   60;
  260,20130109,   40;
  260,20130110,   -5;
  260,20130111,  -24;
  260,20130112,  -25;
  260,20130113,  -51;
  260,20130114,  -74;
  260,20130115,  -58;
  260,20130116, -129;
  260,20130117,  -74;
  260,20130118,  -34;
  260,20130119,  -52;
  260,20130120,  -59;
  260,20130121,  -28;
  260,20130122,  -84;
  260,20130123,  -93;
  260,20130124,  -69;
  260,20130125, -114;
  260,20130126,  -44;
  260,20130127,   13;
  260,20130128,   27;
  260,20130129,   83;
  260,20130130,   77;
  260,20130131,   64;
  260,20130201,   18;
  260,20130202,   12;
  260,20130203,   22;
  260,20130204,   66;
  260,20130205,    9;
  260,20130206,    2;
  260,20130207,    4;
  260,20130208,  -16;
  260,20130209,  -30;
  260,20130210,  -18;
  260,20130211,  -36;
  260,20130212,  -37;
  260,20130213,  -52;
  260,20130214,  -22;
  260,20130215,   11;
  260,20130216,   24;
  260,20130217,  -19;
  260,20130218,  -14;
  260,20130219,  -17;
  260,20130220,  -24;
  260,20130221,  -29;
  260,20130222,  -40;
  260,20130223,  -46;
  260,20130224,  -11;
  260,20130225,    8;
  260,20130226,    8;
  260,20130227,   -2;
  260,20130228,    6;
  260,20130301,   25;
  260,20130302,   19;
  260,20130303,  -10;
  260,20130304,  -24;
  260,20130305,   24;
  260,20130306,   48;
  260,20130307,   73;
  260,20130308,   60;
  260,20130309,   10;
  260,20130310,  -15;
  260,20130311,  -30;
  260,20130312,  -69;
  260,20130313,  -74;
  260,20130314,  -52;
  260,20130315,  -54;
  260,20130316,   27;
  260,20130317,   29;
  260,20130318,   13;
  260,20130319,    0;
  260,20130320,    6;
  260,20130321,  -26;
  260,20130322,  -29;
  260,20130323,  -26;
  260,20130324,  -36;
  260,20130325,  -24;
  260,20130326,  -29;
  260,20130327,  -35;
  260,20130328,  -31;
  260,20130329,  -34;
  260,20130330,  -39;
  260,20130331,  -53;
  260,20130401,  -30;
  260,20130402,  -27;
  260,20130403,   -5;
  260,20130404,    4;
  260,20130405,   12;
  260,20130406,  -30;
  260,20130407,  -24;
  260,20130408,   -3;
  260,20130409,   22;
  260,20130410,    9;
  260,20130411,   39;
  260,20130412,   45;
  260,20130413,   53;
  260,20130414,  110;
  260,20130415,   58;
  260,20130416,   50;
  260,20130417,   81;
  260,20130418,   84;
  260,20130419,   39;
  260,20130420,  -18;
  260,20130421,   -3;
  260,20130422,  -18;
  260,20130423,   65;
  260,20130424,   59;
  260,20130425,   98;
  260,20130426,   43;
  260,20130427,   11;
  260,20130428,    7;
  260,20130429,   27;
  260,20130430,   24;
  260,20130501,   24;
  260,20130502,   59;
  260,20130503,   52;
  260,20130504,   36;
  260,20130505,   72;
  260,20130506,   46;
  260,20130507,   98;
  260,20130508,  126;
  260,20130509,   78;
  260,20130510,   94;
  260,20130511,   80;
  260,20130512,   67;
  260,20130513,   77;
  260,20130514,   61;
  260,20130515,   49;
  260,20130516,   40;
  260,20130517,   81;
  260,20130518,   51;
  260,20130519,   35;
  260,20130520,  101;
  260,20130521,   86;
  260,20130522,   40;
  260,20130523,   40;
  260,20130524,   31;
  260,20130525,   28;
  260,20130526,   80;
  260,20130527,   70;
  260,20130528,   90;
  260,20130529,  101;
  260,20130530,  106;
  260,20130531,  107;
  260,20130601,   84;
  260,20130602,   67;
  260,20130603,   57;
  260,20130604,   79;
  260,20130605,   88;
  260,20130606,  104;
  260,20130607,  109;
  260,20130608,   99;
  260,20130609,   88;
  260,20130610,   67;
  260,20130611,   56;
  260,20130612,  160;
  260,20130613,  133;
  260,20130614,   91;
  260,20130615,   87;
  260,20130616,   87;
  260,20130617,   77;
  260,20130618,  140;
  260,20130619,  176;
  260,20130620,  168;
  260,20130621,  152;
  260,20130622,  136;
  260,20130623,  124;
  260,20130624,  115;
  260,20130625,   64;
  260,20130626,   54;
  260,20130627,  106;
  260,20130628,  111;
  260,20130629,   78;
  260,20130630,   74;
  260,20130701,  104;
  260,20130702,   96;
  260,20130703,  148;
  260,20130704,  153;
  260,20130705,  136;
  260,20130706,  114;
  260,20130707,  119;
  260,20130708,  137;
  260,20130709,  127;
  260,20130710,  131;
  260,20130711,  108;
  260,20130712,   73;
  260,20130713,   94;
  260,20130714,  102;
  260,20130715,  114;
  260,20130716,  110;
  260,20130717,  151;
  260,20130718,  153;
  260,20130719,  131;
  260,20130720,  139;
  260,20130721,  152;
  260,20130722,  152;
  260,20130723,  158;
  260,20130724,  140;
  260,20130725,  125;
  260,20130726,  152;
  260,20130727,  170;
  260,20130728,  146;
  260,20130729,  148;
  260,20130730,  159;
  260,20130731,  175;
  260,20130801,  194;
  260,20130802,  196;
  260,20130803,  127;
  260,20130804,  121;
  260,20130805,  123;
  260,20130806,  139;
  260,20130807,  129;
  260,20130808,  111;
  260,20130809,   97;
  260,20130810,  100;
  260,20130811,  116;
  260,20130812,  113;
  260,20130813,   93;
  260,20130814,   91;
  260,20130815,   80;
  260,20130816,  125;
  260,20130817,  166;
  260,20130818,  138;
  260,20130819,  103;
  260,20130820,   84;
  260,20130821,  104;
  260,20130822,  105;
  260,20130823,  136;
  260,20130824,  152;
  260,20130825,  137;
  260,20130826,  128;
  260,20130827,  102;
  260,20130828,  100;
  260,20130829,   92;
  260,20130830,  100;
  260,20130831,   87;
  260,20130901,   72;
  260,20130902,  136;
  260,20130903,  136;
  260,20130904,  122;
  260,20130905,  143;
  260,20130906,  134;
  260,20130907,  130;
  260,20130908,  119;
  260,20130909,  107;
  260,20130910,  107;
  260,20130911,  103;
  260,20130912,  115;
  260,20130913,   90;
  260,20130914,   98;
  260,20130915,   73;
  260,20130916,   80;
  260,20130917,   86;
  260,20130918,   89;
  260,20130919,   93;
  260,20130920,   76;
  260,20130921,   69;
  260,20130922,  140;
  260,20130923,  102;
  260,20130924,  124;
  260,20130925,  101;
  260,20130926,   73;
  260,20130927,   56;
  260,20130928,   63;
  260,20130929,   85;
  260,20130930,   68;
  260,20131001,   52;
  260,20131002,   51;
  260,20131003,   74;
  260,20131004,  109;
  260,20131005,   91;
  260,20131006,   68;
  260,20131007,   53;
  260,20131008,   71;
  260,20131009,   82;
  260,20131010,   61;
  260,20131011,   62;
  260,20131012,   41;
  260,20131013,   76;
  260,20131014,   89;
  260,20131015,   56;
  260,20131016,   40;
  260,20131017,   63;
  260,20131018,   62;
  260,20131019,   96;
  260,20131020,  123;
  260,20131021,  120;
  260,20131022,  127;
  260,20131023,  123;
  260,20131024,   70;
  260,20131025,   97;
  260,20131026,  144;
  260,20131027,  126;
  260,20131028,  104;
  260,20131029,   79;
  260,20131030,   72;
  260,20131031,   71;
  260,20131101,   97;
  260,20131102,   86;
  260,20131103,   74;
  260,20131104,   73;
  260,20131105,   53;
  260,20131106,   70;
  260,20131107,   92;
  260,20131108,   57;
  260,20131109,   53;
  260,20131110,    8;
  260,20131111,   -4;
  260,20131112,   27;
  260,20131113,   -2;
  260,20131114,   49;
  260,20131115,    4;
  260,20131116,   42;
  260,20131117,   53;
  260,20131118,   38;
  260,20131119,    8;
  260,20131120,  -19;
  260,20131121,    8;
  260,20131122,   15;
  260,20131123,    4;
  260,20131124,   32;
  260,20131125,   31;
  260,20131126,   18;
  260,20131127,    5;
  260,20131128,   73;
  260,20131129,   54;
  260,20131130,   21;
  260,20131201,   17;
  260,20131202,  -18;
  260,20131203,  -31;
  260,20131204,   22;
  260,20131205,   25;
  260,20131206,   14;
  260,20131207,   34;
  260,20131208,   65;
  260,20131209,   74;
  260,20131210,    4;
  260,20131211,  -13;
  260,20131212,   -1;
  260,20131213,   -2;
  260,20131214,   29;
  260,20131215,   66;
  260,20131216,   79;
  260,20131217,   52;
  260,20131218,   61;
  260,20131219,   31;
  260,20131220,   38;
  260,20131221,   61;
  260,20131222,   66;
  260,20131223,   49;
  260,20131224,   71;
  260,20131225,   17;
  260,20131226,   17;
  260,20131227,   28;
  260,20131228,   48;
  260,20131229,   27;
  260,20131230,   21;
  260,20131231,   52;
  260,20140101,   48;
  260,20140102,   55;
  260,20140103,   56;
  260,20140104,   59;
  260,20140105,   41;
  260,20140106,   70;
  260,20140107,   94;
  260,20140108,   62;
  260,20140109,   68;
  260,20140110,   46;
  260,20140111,   33;
  260,20140112,  -20;
  260,20140113,   22;
  260,20140114,   22;
  260,20140115,   24;
  260,20140116,   59;
  260,20140117,   61;
  260,20140118,   55;
  260,20140119,   46;
  260,20140120,   14;
  260,20140121,   17;
  260,20140122,   20;
  260,20140123,   16;
  260,20140124,   23;
  260,20140125,   24;
  260,20140126,   37;
  260,20140127,   25;
  260,20140128,   23;
  260,20140129,  -21;
  260,20140130,  -24;
  260,20140131,  -30;
  260,20140201,   43;
  260,20140202,   26;
  260,20140203,    5;
  260,20140204,   23;
  260,20140205,   40;
  260,20140206,   57;
  260,20140207,   44;
  260,20140208,   42;
  260,20140209,   44;
  260,20140210,   23;
  260,20140211,   39;
  260,20140212,   31;
  260,20140213,   31;
  260,20140214,   21;
  260,20140215,   75;
  260,20140216,   -1;
  260,20140217,    3;
  260,20140218,   35;
  260,20140219,   61;
  260,20140220,   54;
  260,20140221,   46;
  260,20140222,   42;
  260,20140223,   37;
  260,20140224,   38;
  260,20140225,   54;
  260,20140226,   37;
  260,20140227,   20;
  260,20140228,   19;
  260,20140301,   43;
  260,20140302,   26;
  260,20140303,    6;
  260,20140304,   -1;
  260,20140305,   -5;
  260,20140306,   -7;
  260,20140307,   27;
  260,20140308,  -15;
  260,20140309,   41;
  260,20140310,   15;
  260,20140311,   61;
  260,20140312,   18;
  260,20140313,   -7;
  260,20140314,   -1;
  260,20140315,   86;
  260,20140316,   94;
  260,20140317,   75;
  260,20140318,   75;
  260,20140319,   88;
  260,20140320,   48;
  260,20140321,   42;
  260,20140322,   36;
  260,20140323,   10;
  260,20140324,   -7;
  260,20140325,  -23;
  260,20140326,    3;
  260,20140327,   14;
  260,20140328,   50;
  260,20140329,   37;
  260,20140330,   35;
  260,20140331,   94;
  260,20140401,   64;
  260,20140402,   45;
  260,20140403,   78;
  260,20140404,  112;
  260,20140405,   60;
  260,20140406,   55;
  260,20140407,  119;
  260,20140408,   63;
  260,20140409,   60;
  260,20140410,  102;
  260,20140411,   59;
  260,20140412,   20;
  260,20140413,   82;
  260,20140414,   55;
  260,20140415,   32;
  260,20140416,   -9;
  260,20140417,   24;
  260,20140418,   58;
  260,20140419,   62;
  260,20140420,  100;
  260,20140421,   90;
  260,20140422,   67;
  260,20140423,   51;
  260,20140424,   69;
  260,20140425,  107;
  260,20140426,  104;
  260,20140427,   86;
  260,20140428,   82;
  260,20140429,  118;
  260,20140430,  106;
  260,20140501,  101;
  260,20140502,   64;
  260,20140503,   17;
  260,20140504,    0;
  260,20140505,   31;
  260,20140506,  115;
  260,20140507,  106;
  260,20140508,  113;
  260,20140509,   91;
  260,20140510,   98;
  260,20140511,   90;
  260,20140512,   60;
  260,20140513,   55;
  260,20140514,   37;
  260,20140515,   44;
  260,20140516,   34;
  260,20140517,   51;
  260,20140518,   74;
  260,20140519,   92;
  260,20140520,  136;
  260,20140521,  126;
  260,20140522,  149;
  260,20140523,  126;
  260,20140524,  107;
  260,20140525,   97;
  260,20140526,  122;
  260,20140527,  135;
  260,20140528,  117;
  260,20140529,   75;
  260,20140530,   43;
  260,20140531,   54;
  260,20140601,   69;
  260,20140602,   56;
  260,20140603,   64;
  260,20140604,  106;
  260,20140605,   88;
  260,20140606,   62;
  260,20140607,  117;
  260,20140608,  152;
  260,20140609,  160;
  260,20140610,  162;
  260,20140611,  104;
  260,20140612,   88;
  260,20140613,  113;
  260,20140614,  137;
  260,20140615,  108;
  260,20140616,   99;
  260,20140617,  105;
  260,20140618,   78;
  260,20140619,  104;
  260,20140620,   88;
  260,20140621,   91;
  260,20140622,   88;
  260,20140623,   70;
  260,20140624,  119;
  260,20140625,  106;
  260,20140626,  106;
  260,20140627,  127;
  260,20140628,  144;
  260,20140629,  124;
  260,20140630,   78;
  260,20140701,   69;
  260,20140702,   62;
  260,20140703,   90;
  260,20140704,  105;
  260,20140705,  174;
  260,20140706,  145;
  260,20140707,  124;
  260,20140708,  130;
  260,20140709,  130;
  260,20140710,  160;
  260,20140711,  168;
  260,20140712,  162;
  260,20140713,  155;
  260,20140714,  133;
  260,20140715,  139;
  260,20140716,  132;
  260,20140717,  146;
  260,20140718,  172;
  260,20140719,  182;
  260,20140720,  188;
  260,20140721,  180;
  260,20140722,  191;
  260,20140723,  191;
  260,20140724,  166;
  260,20140725,  166;
  260,20140726,  167;
  260,20140727,  184;
  260,20140728,  176;
  260,20140729,  173;
  260,20140730,  125;
  260,20140731,  113;
  260,20140801,  126;
  260,20140802,  155;
  260,20140803,  148;
  260,20140804,  123;
  260,20140805,  105;
  260,20140806,  130;
  260,20140807,  142;
  260,20140808,  139;
  260,20140809,  143;
  260,20140810,  138;
  260,20140811,  147;
  260,20140812,  141;
  260,20140813,  126;
  260,20140814,  132;
  260,20140815,  120;
  260,20140816,  117;
  260,20140817,  119;
  260,20140818,   97;
  260,20140819,   95;
  260,20140820,   84;
  260,20140821,   78;
  260,20140822,  106;
  260,20140823,   81;
  260,20140824,   73;
  260,20140825,   73;
  260,20140826,  104;
  260,20140827,   64;
  260,20140828,  114;
  260,20140829,  133;
  260,20140830,  142;
  260,20140831,  104;
  260,20140901,   87;
  260,20140902,  120;
  260,20140903,  106;
  260,20140904,  130;
  260,20140905,  121;
  260,20140906,  130;
  260,20140907,  106;
  260,20140908,   79;
  260,20140909,   99;
  260,20140910,   92;
  260,20140911,   94;
  260,20140912,   76;
  260,20140913,  140;
  260,20140914,  113;
  260,20140915,  106;
  260,20140916,  114;
  260,20140917,  113;
  260,20140918,  122;
  260,20140919,  134;
  260,20140920,  132;
  260,20140921,  126;
  260,20140922,   63;
  260,20140923,   44;
  260,20140924,  110;
  260,20140925,  101;
  260,20140926,  106;
  260,20140927,   79;
  260,20140928,   83;
  260,20140929,  119;
  260,20140930,  118;
  260,20141001,  101;
  260,20141002,  135;
  260,20141003,   99;
  260,20141004,  117;
  260,20141005,  117;
  260,20141006,  123;
  260,20141007,   93;
  260,20141008,   87;
  260,20141009,  127;
  260,20141010,   76;
  260,20141011,   66;
  260,20141012,   64;
  260,20141013,  120;
  260,20141014,  100;
  260,20141015,  115;
  260,20141016,  118;
  260,20141017,  118;
  260,20141018,  128;
  260,20141019,  148;
  260,20141020,  139;
  260,20141021,   76;
  260,20141022,   63;
  260,20141023,   94;
  260,20141024,  108;
  260,20141025,   96;
  260,20141026,   95;
  260,20141027,   98;
  260,20141028,   75;
  260,20141029,   88;
  260,20141030,  115;
  260,20141031,  105;
  260,20141101,  102;
  260,20141102,  127;
  260,20141103,   94;
  260,20141104,   55;
  260,20141105,   35;
  260,20141106,   45;
  260,20141107,   45;
  260,20141108,   81;
  260,20141109,   72;
  260,20141110,   59;
  260,20141111,   57;
  260,20141112,   41;
  260,20141113,   36;
  260,20141114,   69;
  260,20141115,   75;
  260,20141116,   71;
  260,20141117,   81;
  260,20141118,   73;
  260,20141119,   73;
  260,20141120,   52;
  260,20141121,   16;
  260,20141122,   45;
  260,20141123,   80;
  260,20141124,    3;
  260,20141125,  -14;
  260,20141126,   24;
  260,20141127,   61;
  260,20141128,   26;
  260,20141129,   11;
  260,20141130,   18;
  260,20141201,   10;
  260,20141202,   -1;
  260,20141203,  -30;
  260,20141204,  -27;
  260,20141205,   14;
  260,20141206,  -18;
  260,20141207,  -28;
  260,20141208,   15;
  260,20141209,  -21;
  260,20141210,   44;
  260,20141211,   45;
  260,20141212,   45;
  260,20141213,    8;
  260,20141214,   -6;
  260,20141215,   32;
  260,20141216,   18;
  260,20141217,   39;
  260,20141218,  101;
  260,20141219,   73;
  260,20141220,   56;
  260,20141221,   52;
  260,20141222,   93;
  260,20141223,   96;
  260,20141224,   61;
  260,20141225,   -3;
  260,20141226,  -27;
  260,20141227,  -16;
  260,20141228,  -33;
  260,20141229,   11;
  260,20141230,   34;
  260,20141231,   25;
  260,20150101,   10;
  260,20150102,   44;
  260,20150103,   26;
  260,20150104,   -3;
  260,20150105,    9;
  260,20150106,    6;
  260,20150107,   24;
  260,20150108,   36;
  260,20150109,   58;
  260,20150110,   54;
  260,20150111,   49;
  260,20150112,   64;
  260,20150113,   41;
  260,20150114,   31;
  260,20150115,   58;
  260,20150116,   27;
  260,20150117,   -9;
  260,20150118,   10;
  260,20150119,    5;
  260,20150120,  -22;
  260,20150121,  -19;
  260,20150122,  -29;
  260,20150123,  -57;
  260,20150124,  -17;
  260,20150125,  -21;
  260,20150126,   41;
  260,20150127,   30;
  260,20150128,   30;
  260,20150129,    2;
  260,20150130,   -3;
  260,20150131,  -25;
  260,20150201,  -15;
  260,20150202,    6;
  260,20150203,  -16;
  260,20150204,  -40;
  260,20150205,  -38;
  260,20150206,  -20;
  260,20150207,  -51;
  260,20150208,   34;
  260,20150209,   44;
  260,20150210,   46;
  260,20150211,   31;
  260,20150212,   -3;
  260,20150213,   -3;
  260,20150214,   47;
  260,20150215,  -35;
  260,20150216,  -49;
  260,20150217,  -30;
  260,20150218,  -34;
  260,20150219,   -3;
  260,20150220,   34;
  260,20150221,    4;
  260,20150222,  -18;
  260,20150223,   27;
  260,20150224,   35;
  260,20150225,   16;
  260,20150226,   37;
  260,20150227,   -3;
  260,20150228,   -5;
  260,20150301,   60;
  260,20150302,   16;
  260,20150303,   30;
  260,20150304,   28;
  260,20150305,   11;
  260,20150306,   46;
  260,20150307,   40;
  260,20150308,   40;
  260,20150309,   67;
  260,20150310,   -7;
  260,20150311,  -20;
  260,20150312,  -29;
  260,20150313,    7;
  260,20150314,    7;
  260,20150315,   45;
  260,20150316,    6;
  260,20150317,  -17;
  260,20150318,    6;
  260,20150319,    7;
  260,20150320,    6;
  260,20150321,   39;
  260,20150322,  -15;
  260,20150323,  -29;
  260,20150324,  -21;
  260,20150325,   50;
  260,20150326,    3;
  260,20150327,   -4;
  260,20150328,   -6;
  260,20150329,   75;
  260,20150330,   53;
  260,20150331,   58;
  260,20150401,   34;
  260,20150402,   41;
  260,20150403,   45;
  260,20150404,   18;
  260,20150405,  -22;
  260,20150406,   16;
  260,20150407,    6;
  260,20150408,   39;
  260,20150409,   19;
  260,20150410,   27;
  260,20150411,   26;
  260,20150412,   21;
  260,20150413,   41;
  260,20150414,   32;
  260,20150415,   54;
  260,20150416,   64;
  260,20150417,   52;
  260,20150418,   41;
  260,20150419,   -6;
  260,20150420,   43;
  260,20150421,   22;
  260,20150422,   34;
  260,20150423,   37;
  260,20150424,   15;
  260,20150425,   86;
  260,20150426,   79;
  260,20150427,   -3;
  260,20150428,  -22;
  260,20150429,   14;
  260,20150430,   58;
  260,20150501,   31;
  260,20150502,    4;
  260,20150503,   69;
  260,20150504,  117;
  260,20150505,   86;
  260,20150506,   85;
  260,20150507,   75;
  260,20150508,   78;
  260,20150509,   91;
  260,20150510,   42;
  260,20150511,   91;
  260,20150512,  112;
  260,20150513,   76;
  260,20150514,   59;
  260,20150515,   39;
  260,20150516,   41;
  260,20150517,   68;
  260,20150518,   77;
  260,20150519,   74;
  260,20150520,   67;
  260,20150521,   25;
  260,20150522,   86;
  260,20150523,   60;
  260,20150524,   25;
  260,20150525,   97;
  260,20150526,   75;
  260,20150527,   54;
  260,20150528,   57;
  260,20150529,   56;
  260,20150530,   66;
  260,20150531,   79;
  260,20150601,   61;
  260,20150602,  111;
  260,20150603,   63;
  260,20150604,   46;
  260,20150605,   95;
  260,20150606,   85;
  260,20150607,   71;
  260,20150608,   79;
  260,20150609,   75;
  260,20150610,   89;
  260,20150611,   93;
  260,20150612,  128;
  260,20150613,  141;
  260,20150614,  123;
  260,20150615,   76;
  260,20150616,   45;
  260,20150617,   53;
  260,20150618,  115;
  260,20150619,  103;
  260,20150620,   97;
  260,20150621,  121;
  260,20150622,   76;
  260,20150623,   94;
  260,20150624,  117;
  260,20150625,  114;
  260,20150626,  134;
  260,20150627,  103;
  260,20150628,   88;
  260,20150629,  112;
  260,20150630,   97;
  260,20150701,  158;
  260,20150702,  190;
  260,20150703,  169;
  260,20150704,  179;
  260,20150705,  157;
  260,20150706,  139;
  260,20150707,  125;
  260,20150708,  127;
  260,20150709,   72;
  260,20150710,   68;
  260,20150711,  139;
  260,20150712,  156;
  260,20150713,  163;
  260,20150714,  140;
  260,20150715,  144;
  260,20150716,  120;
  260,20150717,  175;
  260,20150718,  145;
  260,20150719,  119;
  260,20150720,   96;
  260,20150721,  175;
  260,20150722,  163;
  260,20150723,  136;
  260,20150724,  134;
  260,20150725,  112;
  260,20150726,   86;
  260,20150727,  142;
  260,20150728,  125;
  260,20150729,  109;
  260,20150730,   76;
  260,20150731,   51;
  260,20150801,   61;
  260,20150802,   77;
  260,20150803,  124;
  260,20150804,  138;
  260,20150805,  103;
  260,20150806,  133;
  260,20150807,  126;
  260,20150808,  130;
  260,20150809,  103;
  260,20150810,  147;
  260,20150811,  137;
  260,20150812,  163;
  260,20150813,  146;
  260,20150814,  169;
  260,20150815,  158;
  260,20150816,  129;
  260,20150817,  129;
  260,20150818,  134;
  260,20150819,  116;
  260,20150820,  104;
  260,20150821,  137;
  260,20150822,  141;
  260,20150823,  149;
  260,20150824,  133;
  260,20150825,  140;
  260,20150826,  165;
  260,20150827,  135;
  260,20150828,   98;
  260,20150829,   81;
  260,20150830,  145;
  260,20150831,  175;
  260,20150901,  120;
  260,20150902,   79;
  260,20150903,   66;
  260,20150904,  116;
  260,20150905,   93;
  260,20150906,   91;
  260,20150907,  123;
  260,20150908,   82;
  260,20150909,   71;
  260,20150910,   91;
  260,20150911,   93;
  260,20150912,  113;
  260,20150913,  125;
  260,20150914,  113;
  260,20150915,   98;
  260,20150916,  110;
  260,20150917,  125;
  260,20150918,   99;
  260,20150919,   85;
  260,20150920,   71;
  260,20150921,  110;
  260,20150922,   91;
  260,20150923,  104;
  260,20150924,  108;
  260,20150925,   52;
  260,20150926,   34;
  260,20150927,   46;
  260,20150928,   44;
  260,20150929,   58;
  260,20150930,   81;
  260,20151001,   49;
  260,20151002,   33;
  260,20151003,   44;
  260,20151004,   46;
  260,20151005,   57;
  260,20151006,  131;
  260,20151007,  137;
  260,20151008,   58;
  260,20151009,   40;
  260,20151010,   59;
  260,20151011,   23;
  260,20151012,    9;
  260,20151013,   12;
  260,20151014,   20;
  260,20151015,   28;
  260,20151016,   67;
  260,20151017,   73;
  260,20151018,   37;
  260,20151019,   52;
  260,20151020,   51;
  260,20151021,   47;
  260,20151022,   72;
  260,20151023,   68;
  260,20151024,  101;
  260,20151025,   30;
  260,20151026,   30;
  260,20151027,   59;
  260,20151028,   72;
  260,20151029,   49;
  260,20151030,   65;
  260,20151031,   65;
  260,20151101,   30;
  260,20151102,    9;
  260,20151103,   13;
  260,20151104,   77;
  260,20151105,  112;
  260,20151106,  139;
  260,20151107,  141;
  260,20151108,   76;
  260,20151109,  120;
  260,20151110,  133;
  260,20151111,  116;
  260,20151112,  117;
  260,20151113,   77;
  260,20151114,   77;
  260,20151115,  119;
  260,20151116,  113;
  260,20151117,  109;
  260,20151118,  110;
  260,20151119,   82;
  260,20151120,   48;
  260,20151121,    8;
  260,20151122,    0;
  260,20151123,  -26;
  260,20151124,   31;
  260,20151125,   22;
  260,20151126,    0;
  260,20151127,    8;
  260,20151128,   45;
  260,20151129,   74;
  260,20151130,   65;
  260,20151201,   68;
  260,20151202,   94;
  260,20151203,   84;
  260,20151204,   82;
  260,20151205,   72;
  260,20151206,   74;
  260,20151207,   88;
  260,20151208,   73;
  260,20151209,   54;
  260,20151210,   49;
  260,20151211,   54;
  260,20151212,   33;
  260,20151213,   39;
  260,20151214,   64;
  260,20151215,   48;
  260,20151216,   89;
  260,20151217,  124;
  260,20151218,  106;
  260,20151219,  106;
  260,20151220,   97;
  260,20151221,   84;
  260,20151222,  103;
  260,20151223,   73;
  260,20151224,   64;
  260,20151225,   65;
  260,20151226,  111;
  260,20151227,  102;
  260,20151228,   65;
  260,20151229,   54;
  260,20151230,   49;
  260,20151231,   55;
  260,20160101,   -2;
  260,20160102,   46;
  260,20160103,   52;
  260,20160104,   38;
  260,20160105,   47;
  260,20160106,   16;
  260,20160107,   35;
  260,20160108,   14;
  260,20160109,   10;
  260,20160110,   50;
  260,20160111,   21;
  260,20160112,   47;
  260,20160113,   24;
  260,20160114,   16;
  260,20160115,  -12;
  260,20160116,  -16;
  260,20160117,  -56;
  260,20160118,  -67;
  260,20160119,  -80;
  260,20160120,  -37;
  260,20160121,  -43;
  260,20160122,  -22;
  260,20160123,   28;
  260,20160124,   50;
  260,20160125,   74;
  260,20160126,   66;
  260,20160127,   86;
  260,20160128,   49;
  260,20160129,   53;
  260,20160130,   51;
  260,20160131,   36;
  260,20160201,  106;
  260,20160202,   65;
  260,20160203,   31;
  260,20160204,   29;
  260,20160205,   50;
  260,20160206,   83;
  260,20160207,   66;
  260,20160208,   70;
  260,20160209,   33;
  260,20160210,   18;
  260,20160211,  -16;
  260,20160212,  -17;
  260,20160213,  -20;
  260,20160214,    5;
  260,20160215,  -31;
  260,20160216,  -50;
  260,20160217,  -52;
  260,20160218,  -23;
  260,20160219,   12;
  260,20160220,   50;
  260,20160221,   86;
  260,20160222,   44;
  260,20160223,    8;
  260,20160224,  -14;
  260,20160225,  -10;
  260,20160226,   -7;
  260,20160227,  -16;
  260,20160228,  -17;
  260,20160229,  -43;
  260,20160301,  -54;
  260,20160302,   27;
  260,20160303,   -4;
  260,20160304,  -25;
  260,20160305,  -45;
  260,20160306,    7;
  260,20160307,   -8;
  260,20160308,  -22;
  260,20160309,   14;
  260,20160310,  -12;
  260,20160311,  -15;
  260,20160312,  -27;
  260,20160313,  -16;
  260,20160314,  -20;
  260,20160315,   -6;
  260,20160316,   -2;
  260,20160317,    0;
  260,20160318,   24;
  260,20160319,   51;
  260,20160320,   42;
  260,20160321,   58;
  260,20160322,   46;
  260,20160323,   62;
  260,20160324,   66;
  260,20160325,    0;
  260,20160326,    6;
  260,20160327,   55;
  260,20160328,   75;
  260,20160329,   55;
  260,20160330,   43;
  260,20160331,   31;
  260,20160401,   12;
  260,20160402,   37;
  260,20160403,  121;
  260,20160404,   75;
  260,20160405,   80;
  260,20160406,   68;
  260,20160407,   53;
  260,20160408,   16;
  260,20160409,   10;
  260,20160410,   52;
  260,20160411,   73;
  260,20160412,   50;
  260,20160413,   36;
  260,20160414,   29;
  260,20160415,   89;
  260,20160416,   54;
  260,20160417,   10;
  260,20160418,   -1;
  260,20160419,   40;
  260,20160420,   30;
  260,20160421,   27;
  260,20160422,   57;
  260,20160423,   30;
  260,20160424,   21;
  260,20160425,   17;
  260,20160426,   13;
  260,20160427,   32;
  260,20160428,    7;
  260,20160429,   46;
  260,20160430,   28;
  260,20160501,   -1;
  260,20160502,   16;
  260,20160503,   30;
